PassengerId,HomePlanet,CryoSleep,CABIN_DECK,CABIN_NUMBER,CABIN_SIDE,CABIN,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
4773_01,Earth,FALSE,G,777,S,G/777/S,,52,FALSE,935,779,0,0,0,Therta Sancasey,TRUE
3000_01,Earth,FALSE,F,627,P,F/627/P,TRAPPIST-1e,19,FALSE,736,0,0,0,1,Therta Spencervan,FALSE
5577_01,Earth,TRUE,G,901,S,G/901/S,PSO J318.5-22,10,FALSE,0,0,0,0,0,Thery Briggston,
4175_01,Earth,FALSE,F,858,P,F/858/P,55 Cancri e,37,FALSE,0,89,15,20,592,Thery Burnerez,FALSE
2847_01,Earth,TRUE,G,464,P,G/464/P,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Thery Cardsay,TRUE
1762_02,Earth,FALSE,G,275,S,G/275/S,,15,FALSE,104,,0,174,253,Thery Casez,FALSE
1372_01,Earth,TRUE,G,210,P,G/210/P,TRAPPIST-1e,36,FALSE,0,0,0,0,0,Thery Cobson,
2298_01,Earth,FALSE,F,467,P,F/467/P,PSO J318.5-22,33,FALSE,270,412,1,,5,Thery Fredersend,FALSE
6264_01,Earth,FALSE,F,1294,P,F/1294/P,TRAPPIST-1e,18,FALSE,108,2,11,0,680,Thery Rodger,FALSE
2276_02,Earth,FALSE,F,444,S,F/444/S,TRAPPIST-1e,45,FALSE,1259,210,0,0,1,Thery Sosanturney,
1315_01,Earth,FALSE,G,198,S,G/198/S,TRAPPIST-1e,42,FALSE,99,806,0,0,2,Thery Watsongley,
9142_01,Earth,FALSE,F,1873,P,F/1873/P,TRAPPIST-1e,18,FALSE,83,165,1,0,2002,Thew Holson,FALSE
7404_01,Earth,TRUE,G,1199,S,G/1199/S,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Thew Stanleyd,
5474_01,Earth,TRUE,,,,,TRAPPIST-1e,21,FALSE,0,0,,0,0,Thew Strony,TRUE
8119_03,Earth,FALSE,F,1555,S,F/1555/S,55 Cancri e,20,FALSE,97,279,0,301,39,Thew Tersimpson,FALSE
0099_02,Earth,FALSE,G,12,P,G/12/P,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Thewis Connelson,TRUE
1597_01,Earth,TRUE,G,254,P,G/254/P,TRAPPIST-1e,31,FALSE,0,0,0,0,,Thewis Hahnstonsen,TRUE
4889_01,Earth,FALSE,G,794,S,G/794/S,PSO J318.5-22,57,FALSE,274,8,0,19,466,Thewis Mullericer,FALSE
8691_01,Earth,TRUE,G,1409,P,G/1409/P,PSO J318.5-22,18,FALSE,0,0,0,0,0,Thewis Pierry,FALSE
3064_01,Earth,TRUE,G,482,S,G/482/S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Thewis Spencervan,TRUE
2243_01,Earth,FALSE,G,362,P,G/362/P,TRAPPIST-1e,22,FALSE,38,483,80,47,121,Thondy Booness,TRUE
7597_07,Earth,FALSE,F,1577,P,F/1577/P,TRAPPIST-1e,20,FALSE,0,6,259,367,713,Thondy Fisherry,
3806_01,Earth,TRUE,G,623,P,G/623/P,PSO J318.5-22,16,FALSE,0,0,0,0,0,Thondy Logannon,
8610_01,Earth,TRUE,G,1398,P,G/1398/P,PSO J318.5-22,15,FALSE,0,0,0,0,0,Thondy Mayson,TRUE
8252_02,Earth,FALSE,G,1341,P,G/1341/P,TRAPPIST-1e,11,FALSE,0,0,0,0,0,Thondy Nieldsond,FALSE
3012_01,Earth,FALSE,G,475,S,G/475/S,TRAPPIST-1e,66,FALSE,1187,1,,6,0,Thony Bradlerson,FALSE
2018_01,Earth,TRUE,G,319,S,G/319/S,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Thony Franey,
3148_02,Earth,FALSE,G,493,S,G/493/S,TRAPPIST-1e,22,FALSE,0,0,0,381,403,Thony Gilleyons,
1109_01,Earth,FALSE,F,212,S,F/212/S,PSO J318.5-22,28,FALSE,847,20,0,77,0,Thony Kinson,
0207_01,Earth,TRUE,G,32,P,G/32/P,PSO J318.5-22,19,FALSE,0,0,0,0,0,Thony Mcfaddennon,FALSE
4017_02,Mars,TRUE,F,761,S,F/761/S,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Tibers Mele,TRUE
6637_01,Mars,FALSE,F,1271,S,F/1271/S,TRAPPIST-1e,27,FALSE,1228,0,0,0,0,Tibers Sinda,FALSE
9257_01,Mars,FALSE,F,1892,P,F/1892/P,TRAPPIST-1e,13,FALSE,39,0,1085,24,0,Ties Apple,FALSE
2587_01,Mars,TRUE,F,532,P,F/532/P,TRAPPIST-1e,40,FALSE,0,0,0,0,0,Ties Hoche,
8116_01,Mars,FALSE,D,252,P,D/252/P,55 Cancri e,28,FALSE,49,0,0,2,1136,Ties Prin,FALSE
5219_02,Mars,FALSE,F,1001,S,F/1001/S,PSO J318.5-22,40,FALSE,162,0,1599,,0,Tifet Minen,
3645_04,Mars,TRUE,D,124,P,D/124/P,TRAPPIST-1e,43,FALSE,0,0,0,0,0,Tifet Pepie,TRUE
8941_03,Mars,FALSE,E,575,P,E/575/P,TRAPPIST-1e,14,FALSE,1737,0,336,0,0,Tifet Perie,FALSE
1169_01,Mars,FALSE,F,221,S,F/221/S,TRAPPIST-1e,40,FALSE,2357,0,9,0,0,Tifet Sin,FALSE
3375_01,Mars,FALSE,F,695,P,F/695/P,TRAPPIST-1e,21,FALSE,1693,1,15,0,0,Tig Brazo,
3431_01,Mars,TRUE,F,705,P,F/705/P,TRAPPIST-1e,99,TRUE,0,0,0,0,0,Tig Datte,TRUE
4017_04,Mars,TRUE,E,269,S,E/269/S,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Tights Mele,FALSE
0908_01,Earth,TRUE,G,136,S,G/136/S,TRAPPIST-1e,7,FALSE,0,0,0,0,0,Timmie Bookson,
2750_01,Earth,FALSE,F,571,P,F/571/P,TRAPPIST-1e,18,FALSE,600,0,0,179,11,Timmie Daviddley,TRUE
6958_01,Earth,FALSE,F,1443,P,F/1443/P,TRAPPIST-1e,21,FALSE,11,653,0,35,61,Timmie Hardson,
8707_01,Earth,FALSE,G,1404,S,G/1404/S,TRAPPIST-1e,20,FALSE,0,0,264,451,0,Timmie Hickson,
6093_01,Earth,TRUE,G,989,P,G/989/P,TRAPPIST-1e,3,FALSE,,0,0,0,0,Timmie Joyneidez,
1355_01,Earth,TRUE,G,203,P,G/203/P,PSO J318.5-22,22,FALSE,0,0,0,0,0,Timmie Paynard,TRUE
5125_01,Earth,FALSE,F,982,S,F/982/S,55 Cancri e,29,FALSE,0,0,22,738,0,Timmie Rocknight,FALSE
7254_01,Earth,FALSE,E,483,S,E/483/S,TRAPPIST-1e,40,FALSE,0,0,0,292,1334,Timmie Rushing,
1462_01,Earth,TRUE,G,231,P,G/231/P,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Timmie Webstes,TRUE
4995_01,Earth,FALSE,G,807,P,G/807/P,55 Cancri e,42,FALSE,642,282,0,0,0,Timmy Cardners,TRUE
4351_01,Earth,FALSE,F,895,P,F/895/P,,21,FALSE,641,0,409,0,0,Timmy Carezquez,FALSE
8881_01,Earth,FALSE,F,1719,S,F/1719/S,55 Cancri e,34,FALSE,0,0,717,0,0,Timmy Garnettiz,TRUE
2273_01,Earth,FALSE,E,162,S,E/162/S,TRAPPIST-1e,22,FALSE,0,0,0,10,778,Timmy Hanner,FALSE
5130_01,Earth,TRUE,G,838,S,G/838/S,TRAPPIST-1e,37,FALSE,0,,0,0,0,Timmy Klindsayer,TRUE
6718_02,Earth,TRUE,G,1088,P,G/1088/P,TRAPPIST-1e,5,FALSE,0,0,0,0,0,Timmy Mcfaddoxter,FALSE
3849_01,Earth,FALSE,G,631,P,G/631/P,TRAPPIST-1e,27,FALSE,0,253,0,79,421,Timmy Santry,FALSE
3709_01,Earth,TRUE,G,605,S,G/605/S,55 Cancri e,33,FALSE,0,0,0,0,0,Timmy Wagnerray,
1370_01,Earth,FALSE,E,102,S,E/102/S,TRAPPIST-1e,21,FALSE,965,0,23,3,0,Timmy Waterson,FALSE
2604_01,Earth,TRUE,G,423,P,G/423/P,PSO J318.5-22,24,FALSE,0,0,0,0,0,Timyra Gentledges,
1933_01,Earth,FALSE,E,118,P,E/118/P,TRAPPIST-1e,45,FALSE,10,0,0,,0,Timyra Hammons,TRUE
6020_03,Earth,FALSE,G,974,P,G/974/P,TRAPPIST-1e,10,FALSE,0,0,0,0,0,Timyra Hanner,FALSE
6431_02,Earth,TRUE,G,1038,P,G/1038/P,PSO J318.5-22,20,FALSE,0,0,0,0,0,Timyra Kramosley,TRUE
2121_01,Earth,TRUE,G,341,P,G/341/P,TRAPPIST-1e,23,FALSE,0,0,0,0,0,Timyra Peterstarks,FALSE
5479_01,Earth,TRUE,G,881,S,G/881/S,55 Cancri e,36,FALSE,0,0,0,0,0,Timyra Romason,TRUE
4781_01,Earth,FALSE,F,902,S,F/902/S,TRAPPIST-1e,50,FALSE,0,0,9,819,0,Timyra Schwardson,
1327_01,Earth,TRUE,G,197,P,G/197/P,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Tin Browlerson,
6454_01,Earth,TRUE,G,1046,P,G/1046/P,TRAPPIST-1e,44,FALSE,0,0,0,0,,Tin Byerton,TRUE
3004_02,Earth,FALSE,F,572,S,F/572/S,TRAPPIST-1e,32,FALSE,0,53,0,744,0,Tin Clinantones,FALSE
0569_01,Earth,FALSE,F,116,P,F/116/P,TRAPPIST-1e,23,FALSE,0,334,310,0,0,Tin Merce,TRUE
2135_01,Earth,FALSE,E,129,P,E/129/P,TRAPPIST-1e,20,FALSE,75,0,0,1545,0,Tin Monroellynn,FALSE
6731_01,Earth,FALSE,F,1397,P,F/1397/P,TRAPPIST-1e,32,FALSE,3135,2,0,0,0,Tin Rochan,FALSE
6097_01,Earth,FALSE,E,400,S,E/400/S,TRAPPIST-1e,30,FALSE,53,495,0,0,240,Tin Smalls,
4220_01,Earth,FALSE,E,263,P,E/263/P,TRAPPIST-1e,31,FALSE,553,224,9,1,0,Tine Acobson,FALSE
4487_01,Earth,FALSE,G,735,P,G/735/P,TRAPPIST-1e,39,FALSE,0,3,0,802,49,Tine Buckleinson,FALSE
7029_02,Earth,TRUE,F,1458,P,F/1458/P,PSO J318.5-22,49,FALSE,0,0,0,0,0,Tine Cardsay,FALSE
8478_02,Earth,FALSE,E,557,S,E/557/S,TRAPPIST-1e,24,FALSE,6,0,0,785,0,Tine Clinantones,
0370_01,Earth,FALSE,F,83,P,F/83/P,TRAPPIST-1e,30,FALSE,0,95,0,441,1023,Tine Coffmaney,FALSE
8898_01,Earth,FALSE,E,584,S,E/584/S,TRAPPIST-1e,39,FALSE,701,170,0,0,0,Tine Fersongs,
4869_01,Earth,FALSE,,,,,TRAPPIST-1e,40,FALSE,48,4,351,54,443,Tine Merce,
7863_01,Earth,FALSE,F,1505,S,F/1505/S,TRAPPIST-1e,17,FALSE,99,516,1967,0,6,Tine Popelacruz,TRUE
5615_01,Earth,TRUE,G,907,S,G/907/S,55 Cancri e,20,FALSE,0,0,0,0,0,Tine Wardendez,TRUE
6363_07,Earth,TRUE,G,1026,P,G/1026/P,TRAPPIST-1e,99,TRUE,0,,0,0,0,Tiney Gouldensen,FALSE
0092_03,Earth,TRUE,G,9,P,G/9/P,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Tiney Hewson,TRUE
3989_01,Earth,TRUE,G,655,S,G/655/S,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Tiney Hopperett,
0750_01,Earth,FALSE,F,140,S,F/140/S,55 Cancri e,22,FALSE,15,142,0,41,493,Tiney Kramosley,FALSE
0938_03,Earth,FALSE,G,143,S,G/143/S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Tiney Solinez,TRUE
5248_01,Earth,FALSE,G,856,S,G/856/S,TRAPPIST-1e,28,FALSE,607,0,0,227,0,Tinez Batestonley,TRUE
7033_01,Earth,FALSE,F,1460,P,F/1460/P,TRAPPIST-1e,32,FALSE,131,0,,5,0,Tinez Bensley,
7858_03,Earth,FALSE,F,1630,P,F/1630/P,TRAPPIST-1e,40,FALSE,634,60,134,0,0,Tinez Kramorry,FALSE
0091_02,Earth,FALSE,F,20,S,F/20/S,TRAPPIST-1e,27,FALSE,1,697,31,188,0,Tinez Yorkland,FALSE
8172_01,Mars,TRUE,F,1562,S,F/1562/S,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Tive Boure,
7901_01,Mars,TRUE,F,1512,S,F/1512/S,TRAPPIST-1e,36,FALSE,0,0,0,0,0,Tive Curie,TRUE
4822_02,Mars,TRUE,F,981,P,F/981/P,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Tive Hotte,TRUE
3852_01,Mars,TRUE,F,796,P,F/796/P,TRAPPIST-1e,99,TRUE,0,0,0,0,0,Tive Tepie,TRUE
3402_01,Mars,FALSE,E,231,S,E/231/S,TRAPPIST-1e,21,FALSE,2,0,898,148,0,Toal Ban,FALSE
1759_01,Mars,TRUE,F,335,S,F/335/S,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Toal Ches,
1276_01,Mars,FALSE,E,93,S,E/93/S,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Toal Dutte,
7310_01,Mars,FALSE,D,229,P,D/229/P,TRAPPIST-1e,28,FALSE,1059,0,6,117,0,Toale Bette,FALSE
2794_04,Mars,TRUE,F,579,P,F/579/P,55 Cancri e,19,FALSE,0,0,0,0,0,Toale Mellé,
4858_01,Mars,FALSE,D,159,P,D/159/P,TRAPPIST-1e,36,FALSE,3341,0,558,0,0,Toale Pota,
4927_04,Mars,FALSE,F,937,S,F/937/S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Toat Brele,TRUE
6261_02,Mars,TRUE,E,400,P,E/400/P,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Toat Date,
7977_01,Mars,FALSE,E,527,S,E/527/S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Toat Fisty,
2600_01,Mars,FALSE,E,157,P,E/157/P,TRAPPIST-1e,15,FALSE,81,0,2267,0,0,Toat Kidie,
6298_01,Mars,TRUE,F,1302,P,F/1302/P,TRAPPIST-1e,35,FALSE,0,0,0,0,0,Toat Mity,
8287_01,Mars,FALSE,E,542,S,E/542/S,TRAPPIST-1e,21,FALSE,1242,0,654,0,0,Toat Nanie,FALSE
8668_03,Mars,FALSE,E,556,P,E/556/P,TRAPPIST-1e,37,FALSE,0,0,0,0,0,Toat Rapie,FALSE
4268_01,Mars,TRUE,F,798,S,F/798/S,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Toate Bancy,
3893_01,Mars,FALSE,F,734,S,F/734/S,TRAPPIST-1e,68,FALSE,2466,0,205,0,0,Toate Casty,
9265_01,Mars,FALSE,D,278,S,D/278/S,TRAPPIST-1e,43,FALSE,47,0,3851,0,0,Toate Cure,
1986_01,Mars,TRUE,F,377,S,F/377/S,TRAPPIST-1e,45,FALSE,0,0,0,0,0,Toate Monie,
2351_02,Mars,FALSE,F,479,P,F/479/P,TRAPPIST-1e,39,FALSE,995,0,169,27,0,Toats Botie,
8852_02,Mars,FALSE,D,278,P,D/278/P,TRAPPIST-1e,41,TRUE,22,484,354,0,0,Toats Homin,FALSE
5416_04,Mars,FALSE,F,1114,P,F/1114/P,55 Cancri e,0,FALSE,0,0,,0,0,Toats Saf,TRUE
0095_01,Earth,FALSE,F,18,P,F/18/P,PSO J318.5-22,23,FALSE,0,0,1235,0,0,Toddie Benderez,
7039_01,Earth,FALSE,F,1461,P,F/1461/P,PSO J318.5-22,36,FALSE,56,,81,0,468,Toddie Benney,FALSE
6551_01,Earth,FALSE,F,1359,P,F/1359/P,PSO J318.5-22,23,FALSE,0,880,1117,0,0,Toddie Carezquez,
2946_02,Earth,FALSE,G,480,P,G/480/P,TRAPPIST-1e,24,FALSE,646,202,0,3,2,Toddie Farrez,
3385_01,Earth,FALSE,F,640,S,F/640/S,TRAPPIST-1e,35,FALSE,111,420,271,1,0,Toddie Landolphrey,
5875_01,Earth,FALSE,E,381,S,E/381/S,TRAPPIST-1e,49,FALSE,20,0,0,769,0,Toddie Nasquez,FALSE
4593_01,Earth,FALSE,G,750,S,G/750/S,TRAPPIST-1e,30,FALSE,1,797,0,10,0,Toddie Pugherman,TRUE
1600_01,Earth,FALSE,E,115,S,E/115/S,TRAPPIST-1e,14,FALSE,98,0,0,251,442,Toddie Starkers,
8726_01,Mars,TRUE,F,1796,P,F/1796/P,TRAPPIST-1e,38,FALSE,0,0,0,0,0,Toisps Bane,
5142_04,Mars,FALSE,F,1050,P,F/1050/P,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Toisps Prin,TRUE
8391_01,Mars,FALSE,E,552,S,E/552/S,TRAPPIST-1e,51,FALSE,0,0,0,0,0,Ton Apity,
0596_01,Mars,FALSE,F,123,P,F/123/P,TRAPPIST-1e,46,FALSE,21,0,2155,422,,Ton Gene,TRUE
7493_01,Earth,FALSE,F,1549,P,F/1549/P,PSO J318.5-22,26,FALSE,0,742,0,0,1,Ton Hurchez,
8439_01,Earth,TRUE,G,1378,P,G/1378/P,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Ton Jacobbinson,
6390_01,Earth,TRUE,G,1036,S,G/1036/S,TRAPPIST-1e,22,FALSE,,0,0,0,0,Ton Kellson,TRUE
5736_01,Earth,FALSE,F,1189,P,F/1189/P,TRAPPIST-1e,23,FALSE,1,,1,0,618,Ton Maynardner,FALSE
2728_01,Mars,FALSE,F,526,S,F/526/S,TRAPPIST-1e,45,FALSE,16,0,1103,,0,Ton Melto,
5514_03,Earth,FALSE,G,889,S,G/889/S,TRAPPIST-1e,27,FALSE,0,6,0,814,107,Ton Monroellynn,TRUE
4795_01,Earth,FALSE,F,905,S,F/905/S,TRAPPIST-1e,50,FALSE,138,706,0,18,40,Ton Simstravery,TRUE
1317_01,Mars,FALSE,F,266,P,F/266/P,TRAPPIST-1e,25,FALSE,2508,0,23,0,67,Ton Tité,FALSE
3675_01,Earth,FALSE,G,601,S,G/601/S,TRAPPIST-1e,38,FALSE,84,0,626,0,0,Ton Welles,
3301_02,Earth,FALSE,G,525,S,G/525/S,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Tonald Domington,TRUE
3243_01,Earth,FALSE,G,516,S,G/516/S,55 Cancri e,10,FALSE,0,,0,0,,Tonald Hermanapp,FALSE
1922_01,Earth,TRUE,G,303,S,G/303/S,55 Cancri e,23,FALSE,0,0,0,0,0,Tonald Hickson,FALSE
5494_01,Earth,FALSE,F,1053,S,F/1053/S,TRAPPIST-1e,22,FALSE,658,0,0,161,3,Tonald Keithunts,TRUE
0109_01,Earth,FALSE,F,22,P,F/22/P,TRAPPIST-1e,34,FALSE,0,0,39,1,556,Tonald Wolferton,
8537_03,Mars,TRUE,F,1643,S,F/1643/S,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Tonch Nutte,TRUE
3672_01,Earth,FALSE,F,693,S,F/693/S,55 Cancri e,30,FALSE,433,0,47,0,252,Tonia Barnolaney,
0990_01,Earth,FALSE,F,183,S,F/183/S,PSO J318.5-22,26,FALSE,0,541,46,4,96,Tonia Cochrisons,FALSE
1681_01,Earth,FALSE,G,261,S,G/261/S,TRAPPIST-1e,34,FALSE,1,89,0,793,0,Tonia Englence,FALSE
4443_01,Earth,FALSE,E,290,S,E/290/S,TRAPPIST-1e,24,FALSE,0,600,,0,0,Tonia Sellahaney,
5336_01,Earth,FALSE,F,1097,P,F/1097/P,TRAPPIST-1e,42,FALSE,0,3,693,50,0,Toniel Anthompson,
8379_01,Earth,FALSE,F,1609,S,F/1609/S,TRAPPIST-1e,24,FALSE,462,0,0,0,240,Toniel Heney,FALSE
3567_01,Earth,FALSE,F,739,P,F/739/P,TRAPPIST-1e,20,FALSE,0,0,2687,35,340,Toniel Hestes,FALSE
1631_01,Earth,FALSE,E,118,S,E/118/S,TRAPPIST-1e,61,FALSE,1215,32,0,0,362,Toniel Kennetty,FALSE
1349_02,Earth,TRUE,G,205,S,G/205/S,55 Cancri e,28,FALSE,0,0,0,0,0,Toniel Lowelliott,
8573_02,Earth,TRUE,G,1378,S,G/1378/S,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Toniel Mirezavis,TRUE
7649_01,Earth,TRUE,G,1241,S,G/1241/S,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Toniel Reenon,TRUE
7306_01,Earth,FALSE,E,471,P,E/471/P,55 Cancri e,26,FALSE,1,0,0,0,718,Toniel Stroyledgez,TRUE
1478_02,Earth,FALSE,F,289,P,F/289/P,PSO J318.5-22,39,FALSE,,19,733,0,701,Toniel Sweene,FALSE
1431_01,Earth,FALSE,G,221,P,G/221/P,TRAPPIST-1e,23,FALSE,0,0,4,0,965,Tonioe Ments,TRUE
3094_01,Earth,TRUE,G,484,S,G/484/S,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Tonioe Wallerson,
4358_01,Earth,FALSE,F,818,S,F/818/S,PSO J318.5-22,20,FALSE,0,272,108,,230,Tonioe Waltonnedy,TRUE
3746_03,Earth,TRUE,G,609,P,G/609/P,TRAPPIST-1e,35,FALSE,0,0,0,0,0,Tonnie Belley,
6662_03,Earth,TRUE,G,1087,S,G/1087/S,55 Cancri e,0,FALSE,0,0,0,0,0,Tonnie Blange,TRUE
7849_01,Earth,FALSE,G,1271,S,G/1271/S,TRAPPIST-1e,22,FALSE,558,63,0,0,0,Tonnie Ewisentley,FALSE
6690_01,Earth,TRUE,G,1090,S,G/1090/S,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Tonnie Hardsonerry,
2956_01,Earth,FALSE,G,470,S,G/470/S,PSO J318.5-22,28,FALSE,3,141,0,0,1689,Tonnie Houseson,FALSE
3484_02,Earth,FALSE,F,718,P,F/718/P,PSO J318.5-22,62,FALSE,3,0,2908,0,0,Tonnie Kennetty,TRUE
1322_01,Earth,TRUE,G,196,P,G/196/P,TRAPPIST-1e,40,FALSE,0,0,0,0,0,Tonnie Masquez,TRUE
9089_01,Earth,FALSE,G,1463,S,G/1463/S,TRAPPIST-1e,42,FALSE,866,0,16,0,0,Tonnie Newtontoss,FALSE
6334_03,Earth,FALSE,G,1028,S,G/1028/S,55 Cancri e,12,FALSE,0,0,0,0,0,Tonnie Simmonders,TRUE
1556_01,Earth,TRUE,G,241,S,G/241/S,TRAPPIST-1e,29,FALSE,0,,0,0,0,Tonnie Sosalinson,
6283_01,Earth,FALSE,F,1206,S,F/1206/S,TRAPPIST-1e,21,FALSE,0,296,2,0,1543,Tonyan Chanan,FALSE
5978_02,Earth,FALSE,G,966,P,G/966/P,TRAPPIST-1e,11,FALSE,0,0,0,0,0,Tonyan Corman,
4381_02,Earth,FALSE,F,825,S,F/825/S,TRAPPIST-1e,26,FALSE,0,0,47,531,871,Tonyan Kellynn,
4401_01,Earth,FALSE,G,716,S,G/716/S,55 Cancri e,16,FALSE,0,0,0,0,0,Tonyan Loverthyo,TRUE
7769_01,Earth,FALSE,E,504,P,E/504/P,TRAPPIST-1e,20,FALSE,98,499,0,142,52,Tonyan Mclarseney,FALSE
5265_01,Earth,FALSE,F,1073,P,F/1073/P,TRAPPIST-1e,15,FALSE,0,400,0,0,702,Tonyn Ashipson,FALSE
2011_01,Earth,TRUE,G,318,S,G/318/S,PSO J318.5-22,46,FALSE,0,0,0,0,,Tonyn Bartines,FALSE
6508_01,Earth,FALSE,F,1242,S,F/1242/S,PSO J318.5-22,32,FALSE,397,0,7,182,5,Tonyn Braymon,FALSE
0560_02,Earth,FALSE,G,81,S,G/81/S,PSO J318.5-22,12,FALSE,0,0,0,0,0,Tonyn Hortez,TRUE
5669_01,Earth,TRUE,G,918,S,G/918/S,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Tonyn Mcleandez,
3799_01,Earth,FALSE,E,224,P,E/224/P,TRAPPIST-1e,18,FALSE,,17,663,0,108,Tonyn Morron,
0976_01,Earth,TRUE,G,146,S,G/146/S,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Tonyn Sweeton,FALSE
1950_01,Earth,FALSE,F,374,S,F/374/S,TRAPPIST-1e,51,FALSE,0,0,0,101,1357,Tonyn Welles,FALSE
7046_01,Europa,FALSE,T,3,S,T/3/S,55 Cancri e,27,FALSE,6,400,0,6472,0,Tope Ativeezy,
0640_02,Europa,TRUE,D,26,P,D/26/P,55 Cancri e,27,FALSE,0,0,0,0,0,Tope Dedinder,
4690_02,Europa,FALSE,,,,,TRAPPIST-1e,27,FALSE,14327,1487,0,1,0,Tope Dishocatal,FALSE
1201_02,Europa,FALSE,D,40,S,D/40/S,TRAPPIST-1e,34,FALSE,0,3533,0,757,34,Tope Fairdised,
1232_02,Europa,FALSE,C,49,S,C/49/S,55 Cancri e,29,FALSE,0,42,0,4651,661,Tope Geraing,FALSE
8677_01,Europa,FALSE,D,261,S,D/261/S,TRAPPIST-1e,25,FALSE,0,751,0,1999,,Tope Obeaded,
0553_01,Europa,TRUE,C,19,P,C/19/P,TRAPPIST-1e,40,FALSE,0,0,0,0,0,Tope Valindle,TRUE
1135_02,Europa,FALSE,,,,,55 Cancri e,61,FALSE,26,3606,,0,138,Toperon Coarswing,
0177_01,Europa,FALSE,B,2,S,B/2/S,TRAPPIST-1e,38,FALSE,0,10346,1,14970,2111,Toperon Iniouser,FALSE
3353_01,Europa,FALSE,C,125,S,C/125/S,TRAPPIST-1e,99,TRUE,0,216,191,12062,59,Toperon Reming,FALSE
5625_04,Mars,TRUE,E,352,P,E/352/P,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Tops Cart,TRUE
7151_01,Mars,FALSE,E,459,P,E/459/P,TRAPPIST-1e,32,FALSE,288,0,592,670,40,Tops Chen,FALSE
8344_02,Mars,FALSE,D,247,S,D/247/S,TRAPPIST-1e,38,FALSE,30,434,117,372,0,Tops Pare,TRUE
0533_01,Mars,FALSE,D,21,P,D/21/P,TRAPPIST-1e,33,FALSE,20,0,384,557,0,Tops Stike,FALSE
0886_01,Mars,FALSE,F,182,P,F/182/P,TRAPPIST-1e,61,FALSE,1399,0,693,0,0,Torms Bota,
3060_03,Mars,FALSE,E,201,S,E/201/S,TRAPPIST-1e,55,FALSE,0,0,0,0,0,Torms Chman,FALSE
0503_02,Mars,FALSE,F,90,S,F/90/S,TRAPPIST-1e,43,FALSE,1821,0,47,29,0,Torms Fone,FALSE
8964_02,Mars,FALSE,F,1734,S,F/1734/S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Tornes Grean,TRUE
1704_01,Mars,FALSE,D,60,S,D/60/S,TRAPPIST-1e,13,FALSE,1112,0,687,0,3,Tors Breke,FALSE
4884_01,Mars,TRUE,E,316,S,E/316/S,TRAPPIST-1e,23,FALSE,0,0,0,0,0,Tors Buncy,FALSE
1569_01,Mars,TRUE,F,308,P,F/308/P,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Tors Hac,TRUE
3702_01,Mars,TRUE,E,220,P,E/220/P,TRAPPIST-1e,32,FALSE,0,0,0,0,0,Tors Ramad,FALSE
4015_01,Mars,TRUE,F,831,P,F/831/P,TRAPPIST-1e,31,FALSE,0,0,0,0,0,Tors Stie,
8992_01,Mars,FALSE,D,283,P,D/283/P,TRAPPIST-1e,46,FALSE,479,4,699,0,0,Tos Brin,FALSE
7933_01,Mars,FALSE,F,1643,P,F/1643/P,TRAPPIST-1e,26,FALSE,0,0,2619,0,0,Tos Kra,
6518_01,Mars,TRUE,,,,,TRAPPIST-1e,63,FALSE,0,0,0,0,0,Tos Perie,
6247_01,Mars,FALSE,F,1288,P,F/1288/P,TRAPPIST-1e,13,FALSE,911,3,620,161,0,Tostex Emone,
